RUN	pokemonapi.RefulTask	refultask	1720829203000	 	3.11.3
REQUEST		POST task	1720829226600	1720829227364	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227365
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227365
USER	Task API Test	END	1720829227365
USER	Task API Test	START	1720829227366
REQUEST		POST task	1720829227120	1720829227366	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227367
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227367
USER	Task API Test	END	1720829227367
USER	Task API Test	START	1720829227367
REQUEST		POST task	1720829227050	1720829227371	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227371
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227372
USER	Task API Test	END	1720829227372
USER	Task API Test	START	1720829227372
REQUEST		POST task	1720829227162	1720829227439	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227439
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227440
USER	Task API Test	END	1720829227440
USER	Task API Test	START	1720829227440
REQUEST		POST task	1720829227203	1720829227457	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227458
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227458
USER	Task API Test	END	1720829227458
USER	Task API Test	START	1720829227459
REQUEST		POST task	1720829226720	1720829227502	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227503
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227503
USER	Task API Test	END	1720829227504
USER	Task API Test	START	1720829227504
REQUEST		POST task	1720829226750	1720829227518	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227518
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227518
USER	Task API Test	END	1720829227519
USER	Task API Test	START	1720829227519
REQUEST		POST task	1720829227304	1720829227556	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227557
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227557
USER	Task API Test	END	1720829227557
USER	Task API Test	START	1720829227558
REQUEST		POST task	1720829227366	1720829227627	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227628
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227628
USER	Task API Test	END	1720829227628
USER	Task API Test	START	1720829227629
REQUEST		POST task	1720829227372	1720829227642	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227643
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227643
USER	Task API Test	END	1720829227643
USER	Task API Test	START	1720829227644
REQUEST		POST task	1720829227440	1720829227694	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227695
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227695
USER	Task API Test	END	1720829227695
USER	Task API Test	START	1720829227696
REQUEST		POST task	1720829227504	1720829227762	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227763
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227763
USER	Task API Test	END	1720829227763
USER	Task API Test	START	1720829227764
REQUEST		POST task	1720829227519	1720829227783	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227784
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227784
USER	Task API Test	END	1720829227784
USER	Task API Test	START	1720829227785
REQUEST		POST task	1720829227557	1720829227812	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227813
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227814
USER	Task API Test	END	1720829227814
USER	Task API Test	START	1720829227814
REQUEST		POST task	1720829227093	1720829227844	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227845
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227845
USER	Task API Test	END	1720829227845
USER	Task API Test	START	1720829227846
REQUEST		POST task	1720829227629	1720829227885	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227885
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227885
USER	Task API Test	END	1720829227886
USER	Task API Test	START	1720829227886
REQUEST		POST task	1720829227643	1720829227895	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227895
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227895
USER	Task API Test	END	1720829227895
USER	Task API Test	START	1720829227896
REQUEST		POST task	1720829227139	1720829227917	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227918
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227918
USER	Task API Test	END	1720829227918
USER	Task API Test	START	1720829227919
REQUEST		POST task	1720829227696	1720829227949	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829227950
ERROR	GET task: No attribute named 'thiis' is defined 	1720829227950
USER	Task API Test	END	1720829227950
USER	Task API Test	START	1720829227951
REQUEST		POST task	1720829227763	1720829228017	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228018
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228018
USER	Task API Test	END	1720829228018
USER	Task API Test	START	1720829228019
REQUEST		POST task	1720829227785	1720829228039	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228040
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228040
USER	Task API Test	END	1720829228040
USER	Task API Test	START	1720829228041
REQUEST		POST task	1720829227814	1720829228078	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228079
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228079
USER	Task API Test	END	1720829228079
USER	Task API Test	START	1720829228080
REQUEST		POST task	1720829227845	1720829228100	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228100
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228100
USER	Task API Test	END	1720829228101
USER	Task API Test	START	1720829228101
REQUEST		POST task	1720829227367	1720829228135	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228136
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228136
USER	Task API Test	END	1720829228136
USER	Task API Test	START	1720829228137
REQUEST		POST task	1720829227886	1720829228155	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228155
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228155
USER	Task API Test	END	1720829228155
USER	Task API Test	START	1720829228156
REQUEST		POST task	1720829227896	1720829228156	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228157
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228157
USER	Task API Test	END	1720829228157
USER	Task API Test	START	1720829228157
REQUEST		POST task	1720829227918	1720829228186	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228186
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228186
USER	Task API Test	END	1720829228187
USER	Task API Test	START	1720829228187
REQUEST		POST task	1720829227950	1720829228205	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228206
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228206
USER	Task API Test	END	1720829228206
USER	Task API Test	START	1720829228207
REQUEST		POST task	1720829227458	1720829228235	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228235
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228235
USER	Task API Test	END	1720829228236
USER	Task API Test	START	1720829228236
REQUEST		POST task	1720829228019	1720829228274	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228275
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228275
USER	Task API Test	END	1720829228275
USER	Task API Test	START	1720829228276
REQUEST		POST task	1720829228041	1720829228292	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228293
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228293
USER	Task API Test	END	1720829228293
USER	Task API Test	START	1720829228294
REQUEST		POST task	1720829228080	1720829228338	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228339
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228339
USER	Task API Test	END	1720829228339
USER	Task API Test	START	1720829228340
REQUEST		POST task	1720829228101	1720829228389	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228390
REQUEST		POST task	1720829228136	1720829228390	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228390
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228390
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228390
USER	Task API Test	END	1720829228390
USER	Task API Test	END	1720829228391
USER	Task API Test	START	1720829228391
USER	Task API Test	START	1720829228391
REQUEST		POST task	1720829228156	1720829228412	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228413
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228413
USER	Task API Test	END	1720829228413
USER	Task API Test	START	1720829228414
REQUEST		POST task	1720829228157	1720829228421	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228422
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228422
USER	Task API Test	END	1720829228422
USER	Task API Test	START	1720829228422
REQUEST		POST task	1720829228187	1720829228449	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228450
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228450
USER	Task API Test	END	1720829228450
USER	Task API Test	START	1720829228451
REQUEST		POST task	1720829228236	1720829228498	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228499
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228499
USER	Task API Test	END	1720829228499
USER	Task API Test	START	1720829228500
REQUEST		POST task	1720829228276	1720829228547	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228548
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228548
USER	Task API Test	END	1720829228548
USER	Task API Test	START	1720829228549
REQUEST		POST task	1720829228293	1720829228570	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228571
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228571
USER	Task API Test	END	1720829228571
USER	Task API Test	START	1720829228572
REQUEST		POST task	1720829228339	1720829228611	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228612
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228612
USER	Task API Test	END	1720829228612
USER	Task API Test	START	1720829228613
REQUEST		POST task	1720829228391	1720829228646	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228647
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228647
USER	Task API Test	END	1720829228647
USER	Task API Test	START	1720829228648
REQUEST		POST task	1720829228391	1720829228657	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228658
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228658
USER	Task API Test	END	1720829228658
USER	Task API Test	START	1720829228659
REQUEST		POST task	1720829228422	1720829228683	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228683
ERROR	GET task: No attribute named 'thiis' is defined 	1720829228683
USER	Task API Test	END	1720829228684
USER	Task API Test	START	1720829228684
REQUEST		POST task	1720829228414	1720829228703	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829228703
